Ticker,Date,article_count,Finance,Production,Reserves_MA,Regulatory,Green_Energy,OG_Price,Neu_ratio_avg,Pos_ratio_avg,Neg_ratio_avg,Returns,Predicted_Class
BP,2020-04-01 00:00:00,1,1,0,1,0,0,-1,0.5,0.3333333333333333,0.16666666666666666,-0.0008200078000265565,1.0
BP,2020-04-02 00:00:00,2,1,0,1,0,2,0,0.6666666666666667,0.3333333333333333,0.0,0.06811640581277123,1.0
BP,2020-04-04 00:00:00,1,-1,0,1,-1,0,-1,0.3333333333333333,0.16666666666666666,0.5,-0.009980129234080537,1.0
BP,2020-04-05 00:00:00,1,-1,0,0,0,0,-1,0.6666666666666666,0.0,0.3333333333333333,-0.009980129234080537,1.0
BP,2020-04-07 00:00:00,1,-1,0,-1,0,0,-1,0.5,0.0,0.5,-0.009980129234080537,1.0
BP,2020-04-08 00:00:00,2,2,-2,1,2,2,-1,0.16666666666666666,0.5833333333333333,0.25,0.023790215205597542,0.0
BP,2020-04-09 00:00:00,1,-1,-1,-1,1,0,-1,0.16666666666666666,0.16666666666666666,0.6666666666666666,-0.01929883562307655,1.0
BP,2020-04-18 00:00:00,1,0,1,1,-1,0,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0061702972677516454,1.0
BP,2020-04-25 00:00:00,1,-1,0,0,-1,0,-1,0.5,0.0,0.5,-0.0061702972677516454,1.0
BP,2020-04-28 00:00:00,2,0,-1,0,1,2,-2,0.16666666666666666,0.41666666666666663,0.41666666666666663,-0.0061702972677516454,0.0
BP,2020-05-09 00:00:00,1,-1,-1,-1,1,1,-1,0.0,0.3333333333333333,0.6666666666666666,0.028251208938805616,1.0
BP,2020-05-16 00:00:00,1,-1,-1,0,0,0,-1,0.5,0.0,0.5,0.028251208938805616,1.0
BP,2020-05-23 00:00:00,1,-1,0,0,0,0,-1,0.6666666666666666,0.0,0.3333333333333333,0.028251208938805616,1.0
BP,2020-05-30 00:00:00,1,-1,-1,0,-1,0,-1,0.3333333333333333,0.0,0.6666666666666666,0.028251208938805616,1.0
BP,2020-06-06 00:00:00,1,-1,0,0,-1,0,-1,0.5,0.0,0.5,0.028251208938805616,1.0
BP,2020-06-12 00:00:00,1,0,0,0,0,1,0,0.8333333333333334,0.16666666666666666,0.0,0.028251208938805616,1.0
BP,2020-06-13 00:00:00,1,-1,-1,0,-1,0,-1,0.3333333333333333,0.0,0.6666666666666666,-0.015757804344115223,1.0
BP,2020-06-15 00:00:00,1,1,0,-1,1,1,-1,0.16666666666666666,0.5,0.3333333333333333,-0.015757804344115223,1.0
BP,2020-06-20 00:00:00,1,-1,-1,0,0,0,-1,0.5,0.0,0.5,0.01256791585298389,1.0
BP,2020-06-23 00:00:00,1,0,0,0,-1,0,-1,0.6666666666666666,0.0,0.3333333333333333,0.01256791585298389,1.0
BP,2020-06-27 00:00:00,1,-1,-1,0,-1,0,-1,0.3333333333333333,0.0,0.6666666666666666,-0.00962937649247575,1.0
BP,2020-07-11 00:00:00,1,0,0,-1,0,0,-1,0.6666666666666666,0.0,0.3333333333333333,-0.00962937649247575,1.0
BP,2020-07-18 00:00:00,1,-1,-1,0,0,0,-1,0.5,0.0,0.5,-0.00962937649247575,1.0
BP,2020-07-25 00:00:00,1,-1,-1,0,0,0,-1,0.5,0.0,0.5,-0.00962937649247575,1.0
BP,2020-08-08 00:00:00,1,0,0,0,0,1,-1,0.6666666666666666,0.16666666666666666,0.16666666666666666,-0.00962937649247575,1.0
BP,2020-08-15 00:00:00,1,-1,-1,0,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,-0.00962937649247575,1.0
BP,2020-08-22 00:00:00,1,-1,-1,0,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,-0.00962937649247575,1.0
BP,2020-08-29 00:00:00,1,-1,-1,0,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,-0.00962937649247575,1.0
BP,2020-09-02 00:00:00,1,0,0,1,0,0,0,0.8333333333333334,0.16666666666666666,0.0,-0.00962937649247575,1.0
BP,2020-09-05 00:00:00,1,-1,0,0,0,0,-1,0.6666666666666666,0.0,0.3333333333333333,-0.026582333549696413,1.0
BP,2020-09-19 00:00:00,1,-1,-1,0,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,-0.026582333549696413,1.0
BP,2020-09-26 00:00:00,1,-1,0,-1,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,-0.026582333549696413,1.0
BP,2020-10-10 00:00:00,1,-1,-1,0,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,-0.026582333549696413,1.0
BP,2020-10-17 00:00:00,2,-2,-2,0,1,1,-2,0.3333333333333333,0.16666666666666666,0.5,-0.026582333549696413,0.0
BP,2020-10-24 00:00:00,1,0,0,0,1,0,-1,0.6666666666666666,0.16666666666666666,0.16666666666666666,-0.026582333549696413,1.0
BP,2020-10-27 00:00:00,2,2,1,2,0,2,1,0.3333333333333333,0.6666666666666666,0.0,-0.026582333549696413,1.0
BP,2020-10-28 00:00:00,1,1,0,1,0,1,0,0.5,0.5,0.0,-0.031209492968624408,1.0
BP,2020-10-29 00:00:00,1,-1,-1,0,0,0,-1,0.5,0.0,0.5,0.02416113945685927,1.0
BP,2020-10-30 00:00:00,1,0,0,0,0,1,-1,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.014416768321108275,1.0
BP,2020-10-31 00:00:00,1,1,-1,0,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.005048072791221214,1.0
BP,2020-11-01 00:00:00,1,0,0,1,0,0,-1,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.005048072791221214,1.0
BP,2020-11-07 00:00:00,1,-1,-1,0,0,0,-1,0.5,0.0,0.5,0.005048072791221214,1.0
BP,2020-11-08 00:00:00,1,-1,0,0,0,0,-1,0.6666666666666666,0.0,0.3333333333333333,0.005048072791221214,1.0
BP,2020-11-14 00:00:00,1,-1,-1,0,1,1,-1,0.16666666666666666,0.3333333333333333,0.5,0.005048072791221214,1.0
BP,2020-11-21 00:00:00,1,-1,-1,1,1,1,-1,0.0,0.5,0.5,0.005048072791221214,1.0
BP,2020-11-28 00:00:00,1,1,-1,0,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.005048072791221214,1.0
BP,2020-12-09 00:00:00,1,-1,-1,1,1,0,-1,0.16666666666666666,0.3333333333333333,0.5,0.005048072791221214,1.0
BP,2020-12-12 00:00:00,1,1,0,-1,0,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07441197475510464,1.0
BP,2020-12-19 00:00:00,1,0,-1,0,1,1,0,0.5,0.3333333333333333,0.16666666666666666,0.07441197475510464,1.0
BP,2020-12-26 00:00:00,1,1,0,1,1,1,0,0.3333333333333333,0.6666666666666666,0.0,0.07441197475510464,1.0
BP,2021-01-05 00:00:00,1,1,-1,0,1,1,0,0.3333333333333333,0.5,0.16666666666666666,0.07441197475510464,1.0
BP,2021-01-16 00:00:00,1,1,0,0,1,1,0,0.5,0.5,0.0,-0.00045006244755241287,1.0
BP,2021-01-23 00:00:00,1,1,-1,0,0,1,0,0.5,0.3333333333333333,0.16666666666666666,-0.00045006244755241287,1.0
BP,2021-01-30 00:00:00,1,1,-1,0,0,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.00045006244755241287,1.0
BP,2021-02-01 00:00:00,1,0,0,1,0,0,0,0.8333333333333334,0.16666666666666666,0.0,-0.00045006244755241287,1.0
BP,2021-02-02 00:00:00,2,1,0,-1,2,2,1,0.41666666666666663,0.5,0.08333333333333333,-0.06573597743322646,0.0
BP,2021-02-11 00:00:00,2,2,1,1,0,2,2,0.3333333333333333,0.6666666666666666,0.0,-0.009731501879049365,1.0
BP,2021-02-13 00:00:00,1,0,-1,0,1,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.007729790770631295,1.0
BP,2021-02-20 00:00:00,1,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.007729790770631295,1.0
BP,2021-02-27 00:00:00,1,1,0,1,0,1,0,0.5,0.5,0.0,0.007729790770631295,1.0
BP,2021-03-02 00:00:00,1,1,0,-1,0,1,0,0.5,0.3333333333333333,0.16666666666666666,0.007729790770631295,1.0
BP,2021-03-04 00:00:00,1,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.0175917845778657,1.0
BP,2021-03-05 00:00:00,1,-1,1,0,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.02842875935894784,1.0
BP,2021-03-07 00:00:00,1,1,0,-1,1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.008591659243888383,1.0
BP,2021-03-08 00:00:00,2,2,0,1,2,2,1,0.3333333333333333,0.6666666666666666,0.0,-0.008591659243888383,0.0
BP,2021-03-10 00:00:00,1,1,0,1,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.020681753695964034,1.0
BP,2021-03-13 00:00:00,1,1,0,-1,1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.013349554431520527,1.0
BP,2021-03-20 00:00:00,1,1,0,-1,0,1,0,0.5,0.3333333333333333,0.16666666666666666,-0.013349554431520527,1.0
BP,2021-03-27 00:00:00,1,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,-0.013349554431520527,1.0
BP,2021-04-02 00:00:00,1,-1,-1,0,0,0,1,0.5,0.16666666666666666,0.3333333333333333,-0.013349554431520527,1.0
BP,2021-04-09 00:00:00,1,1,0,0,1,1,0,0.5,0.5,0.0,-0.013349554431520527,1.0
BP,2021-04-11 00:00:00,1,1,1,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.0008026216665761865,1.0
BP,2021-04-18 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.0008026216665761865,1.0
BP,2021-04-24 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.0008026216665761865,1.0
BP,2021-04-27 00:00:00,2,2,1,1,0,2,0,0.5,0.5,0.0,0.0008026216665761865,1.0
BP,2021-04-28 00:00:00,1,1,0,-1,0,0,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.02806709997788115,1.0
BP,2021-05-06 00:00:00,1,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0013223806983977404,1.0
BP,2021-05-11 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,-0.02441778919876847,1.0
BP,2021-05-12 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.008471249536462055,1.0
BP,2021-05-15 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,0.02257559898794259,1.0
BP,2021-05-22 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.02257559898794259,1.0
BP,2021-05-29 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,0.02257559898794259,1.0
BP,2021-06-02 00:00:00,1,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.02257559898794259,1.0
BP,2021-06-03 00:00:00,1,1,0,-1,1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0047050430520658715,1.0
BP,2021-06-11 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.0010903562492825536,1.0
BP,2021-06-19 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.007341680853530486,1.0
BP,2021-06-26 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.007341680853530486,1.0
BP,2021-07-17 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,0.007341680853530486,1.0
BP,2021-07-24 00:00:00,1,1,0,-1,1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.007341680853530486,1.0
BP,2021-07-31 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,0.007341680853530486,1.0
BP,2021-08-08 00:00:00,1,1,0,-1,1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.007341680853530486,1.0
BP,2021-08-11 00:00:00,1,-1,1,0,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.007341680853530486,1.0
BP,2021-08-14 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.006132386021464931,1.0
BP,2021-08-21 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.006132386021464931,1.0
BP,2021-08-28 00:00:00,1,1,0,0,-1,1,1,0.3333333333333333,0.5,0.16666666666666666,-0.006132386021464931,1.0
BP,2021-09-01 00:00:00,1,1,-1,0,1,1,-1,0.16666666666666666,0.5,0.3333333333333333,-0.006132386021464931,1.0
BP,2021-09-05 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.006913346998281833,1.0
BP,2021-09-08 00:00:00,1,-1,0,0,0,0,0,0.8333333333333334,0.0,0.16666666666666666,-0.006913346998281833,1.0
BP,2021-09-18 00:00:00,1,0,0,1,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.014855107895545894,1.0
BP,2021-09-25 00:00:00,1,1,0,1,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.014855107895545894,1.0
BP,2021-10-04 00:00:00,1,1,0,0,1,1,1,0.3333333333333333,0.6666666666666666,0.0,0.014855107895545894,1.0
BP,2021-10-07 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.004268936796230305,1.0
BP,2021-10-10 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.001094392011748102,1.0
BP,2021-10-16 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.001094392011748102,1.0
BP,2021-10-23 00:00:00,1,1,0,0,1,1,0,0.5,0.5,0.0,-0.001094392011748102,1.0
BP,2021-10-30 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.001094392011748102,1.0
BP,2021-11-06 00:00:00,1,0,0,0,0,0,-1,0.8333333333333334,0.0,0.16666666666666666,-0.001094392011748102,1.0
BP,2021-11-12 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,-0.001094392011748102,1.0
BP,2021-11-13 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.015607594794158741,1.0
BP,2021-11-21 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,0.015607594794158741,1.0
BP,2021-11-27 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.015607594794158741,1.0
BP,2021-12-06 00:00:00,1,1,0,1,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.015607594794158741,1.0
BP,2021-12-09 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,-0.012363654537222768,1.0
BP,2021-12-18 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,0.027788285014824332,1.0
BP,2021-12-25 00:00:00,1,1,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.027788285014824332,1.0
BP,2022-01-01 00:00:00,1,0,1,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.027788285014824332,1.0
BP,2022-01-03 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.027788285014824332,1.0
BP,2022-01-10 00:00:00,1,1,0,1,0,0,1,0.5,0.5,0.0,-0.003707568143153206,1.0
BP,2022-01-11 00:00:00,2,2,0,2,0,2,0,0.5,0.5,0.0,0.033153109366989675,1.0
BP,2022-01-15 00:00:00,1,0,1,1,0,-1,1,0.3333333333333333,0.5,0.16666666666666666,0.022705842454482816,1.0
BP,2022-01-22 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,0.022705842454482816,1.0
BP,2022-01-29 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.022705842454482816,1.0
BP,2022-02-04 00:00:00,1,1,0,-1,-1,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022705842454482816,1.0
BP,2022-02-08 00:00:00,3,2,3,-1,0,3,0,0.5,0.4444444444444444,0.05555555555555555,-0.01589680967298257,0.0
BP,2022-02-11 00:00:00,1,1,1,-1,0,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.00514197944163608,1.0
BP,2022-02-14 00:00:00,1,-1,1,0,-1,1,1,0.16666666666666666,0.5,0.3333333333333333,-0.023472697658966313,1.0
BP,2022-02-15 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,-0.008936762308205615,1.0
BP,2022-02-19 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.01749379520663452,1.0
BP,2022-02-26 00:00:00,1,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.01749379520663452,1.0
BP,2022-03-05 00:00:00,2,0,1,-2,0,2,2,0.25,0.5,0.25,0.01749379520663452,1.0
BP,2022-03-07 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.01749379520663452,1.0
BP,2022-03-08 00:00:00,1,0,0,-1,0,0,0,0.8333333333333334,0.0,0.16666666666666666,0.04385957499737225,1.0
BP,2022-03-09 00:00:00,1,1,1,-1,0,0,1,0.3333333333333333,0.5,0.16666666666666666,-0.024201588656430628,1.0
BP,2022-03-13 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,-0.003021215952371925,1.0
BP,2022-03-19 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,-0.003021215952371925,1.0
BP,2022-03-26 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,-0.003021215952371925,1.0
BP,2022-04-05 00:00:00,1,1,0,1,-1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.003021215952371925,1.0
BP,2022-04-06 00:00:00,1,1,0,-1,0,-1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.003703763505986668,1.0
BP,2022-04-12 00:00:00,1,1,1,0,0,1,0,0.5,0.5,0.0,0.019019167407160475,1.0
BP,2022-04-16 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.004874737252169581,1.0
BP,2022-04-23 00:00:00,1,1,0,1,0,0,1,0.5,0.5,0.0,0.004874737252169581,1.0
BP,2022-04-30 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.004874737252169581,1.0
BP,2022-05-02 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.004874737252169581,1.0
BP,2022-05-03 00:00:00,1,1,0,1,-1,0,1,0.3333333333333333,0.5,0.16666666666666666,0.08038808130118791,1.0
BP,2022-05-11 00:00:00,1,1,1,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.011040449276674469,1.0
BP,2022-05-15 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.017382572933864138,1.0
BP,2022-05-16 00:00:00,1,-1,1,-1,0,1,1,0.16666666666666666,0.5,0.3333333333333333,0.017382572933864138,1.0
BP,2022-05-17 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.0148293435831508,1.0
BP,2022-05-21 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,-0.0020472296666412815,1.0
BP,2022-05-29 00:00:00,1,1,0,1,0,1,1,0.3333333333333333,0.6666666666666666,0.0,-0.0020472296666412815,1.0
BP,2022-06-08 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,-0.0020472296666412815,1.0
BP,2022-06-18 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,-0.03995759822589984,1.0
BP,2022-06-25 00:00:00,1,1,0,0,-1,0,1,0.5,0.3333333333333333,0.16666666666666666,-0.03995759822589984,1.0
BP,2022-07-05 00:00:00,1,1,1,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,-0.03995759822589984,1.0
BP,2022-07-16 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.01067136396967383,1.0
BP,2022-07-23 00:00:00,1,1,0,0,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0.01067136396967383,1.0
BP,2022-07-30 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.01067136396967383,1.0
BP,2022-08-02 00:00:00,2,2,1,-1,1,2,0,0.41666666666666663,0.5,0.08333333333333333,0.01067136396967383,1.0
BP,2022-08-10 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.007523817824191648,1.0
BP,2022-08-13 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,-0.008106261665420167,1.0
BP,2022-08-20 00:00:00,1,1,0,1,0,0,1,0.5,0.5,0.0,-0.008106261665420167,1.0
BP,2022-08-27 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,-0.008106261665420167,1.0
BP,2022-09-01 00:00:00,1,1,1,1,0,0,1,0.3333333333333333,0.6666666666666666,0.0,-0.008106261665420167,1.0
BP,2022-09-04 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,-0.014776714944725655,1.0
BP,2022-09-07 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,-0.014776714944725655,1.0
BP,2022-09-18 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,-0.00764816317064243,1.0
BP,2022-09-24 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,-0.00764816317064243,1.0
BP,2022-10-02 00:00:00,1,1,0,1,0,1,1,0.3333333333333333,0.6666666666666666,0.0,-0.00764816317064243,1.0
BP,2022-10-06 00:00:00,1,0,0,0,0,0,0,1.0,0.0,0.0,-0.00764816317064243,1.0
BP,2022-10-09 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.004696386500228744,1.0
BP,2022-10-12 00:00:00,1,1,1,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.004696386500228744,1.0
BP,2022-10-15 00:00:00,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.0017693893829164864,1.0
BP,2022-10-22 00:00:00,1,1,1,0,0,0,1,0.5,0.5,0.0,0.0017693893829164864,1.0
BP,2022-10-29 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.0017693893829164864,1.0
BP,2022-11-06 00:00:00,1,1,0,-1,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.0017693893829164864,1.0
BP,2022-11-16 00:00:00,1,-1,1,0,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.0017693893829164864,1.0
BP,2022-11-20 00:00:00,1,1,0,-1,0,1,0,0.5,0.3333333333333333,0.16666666666666666,-0.010078386689363561,1.0
BP,2022-11-26 00:00:00,1,1,1,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,-0.010078386689363561,1.0
BP,2022-12-02 00:00:00,1,1,0,1,0,1,1,0.3333333333333333,0.6666666666666666,0.0,-0.010078386689363561,1.0
BP,2022-12-08 00:00:00,1,-1,1,0,0,0,1,0.5,0.3333333333333333,0.16666666666666666,0.0005898165453031012,1.0
BP,2022-12-11 00:00:00,1,1,1,-1,0,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.005452035118061804,1.0
BP,2022-12-17 00:00:00,1,1,1,-1,0,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.005452035118061804,1.0
BP,2022-12-24 00:00:00,1,1,1,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.005452035118061804,1.0
BP,2022-12-31 00:00:00,1,1,1,0,-1,1,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.005452035118061804,1.0
BP,2023-01-07 00:00:00,1,1,0,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.005452035118061804,1.0
BP,2023-01-11 00:00:00,1,1,0,0,0,1,1,0.5,0.5,0.0,0.005452035118061804,1.0
BP,2023-01-14 00:00:00,1,0,0,0,0,1,0,0.8333333333333334,0.16666666666666666,0.0,0.02384138993805185,1.0
BP,2023-01-21 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.02384138993805185,1.0
BP,2023-01-28 00:00:00,1,1,0,-1,0,1,1,0.3333333333333333,0.5,0.16666666666666666,0.02384138993805185,1.0
BP,2023-02-04 00:00:00,1,1,0,1,0,1,-1,0.3333333333333333,0.5,0.16666666666666666,0.02384138993805185,1.0
BP,2023-02-08 00:00:00,1,1,0,1,0,1,0,0.5,0.5,0.0,0.02384138993805185,1.0
